160.8 0.00774229 0.332226 0 0 0 0 0.00774229 
161.2 0.00772504 0.332206 0 0 0 0 0.00772504 
161.6 0.00771145 0.332187 0 0 0 0 0.00771145 
162 0.00770313 0.332169 0 0 0 0 0.00770313 
162.4 0.00770159 0.332149 0 0 0 0 0.00770159 
162.8 0.00770809 0.332125 0 0 0 0 0.00770809 
163.2 0.00772349 0.332094 0 0 0 0 0.00772349 
163.6 0.00774799 0.332056 0 0 0 0 0.00774799 
164 0.00778108 0.332013 0 0 0 0 0.00778108 
164.4 0.0078215 0.331966 0 0 0 0 0.0078215 
164.8 0.00786728 0.331918 0 0 0 0 0.00786728 
165.2 0.00791614 0.331875 0 0 0 0 0.00791614 
165.6 0.00796534 0.331839 0 0 0 0 0.00796534 
166 0.00801214 0.331813 0 0 0 0 0.00801214 
166.4 0.00805375 0.331797 0 0 0 0 0.00805375 
166.8 0.00808756 0.331791 0 0 0 0 0.00808756 
167.2 0.00811174 0.331792 0 0 0 0 0.00811174 
167.6 0.00812539 0.331795 0 0 0 0 0.00812539 
168 0.00812877 0.331797 0 0 0 0 0.00812877 
168.4 0.00812321 0.331794 0 0 0 0 0.00812321 
168.8 0.00811082 0.331784 0 0 0 0 0.00811082 
169.2 0.00809412 0.331767 0 0 0 0 0.00809412 
169.6 0.0080758 0.331746 0 0 0 0 0.0080758 
170 0.00805857 0.331723 0 0 0 0 0.00805857 
170.4 0.00804503 0.331699 0 0 0 0 0.00804503 
170.8 0.00803779 0.331675 0 0 0 0 0.00803779 
171.2 0.00803922 0.331649 0 0 0 0 0.00803922 
171.6 0.00805117 0.331618 0 0 0 0 0.00805117 
172 0.00807468 0.331579 0 0 0 0 0.00807468 
172.4 0.00810959 0.331532 0 0 0 0 0.00810959 
172.8 0.00815463 0.331476 0 0 0 0 0.00815463 
173.2 0.00820726 0.331413 0 0 0 0 0.00820726 
173.6 0.00826431 0.331348 0 0 0 0 0.00826431 
174 0.00832238 0.331284 0 0 0 0 0.00832238 
174.4 0.00837847 0.331228 0 0 0 0 0.00837847 
174.8 0.00843 0.331184 0 0 0 0 0.00843 
175.2 0.00847493 0.331154 0 0 0 0 0.00847493 
175.6 0.00851149 0.331138 0 0 0 0 0.00851149 
176 0.00853823 0.331137 0 0 0 0 0.00853823 
176.4 0.00855427 0.331145 0 0 0 0 0.00855427 
176.8 0.00855981 0.331159 0 0 0 0 0.00855981 
177.2 0.00855642 0.331175 0 0 0 0 0.00855642 
177.6 0.0085469 0.331189 0 0 0 0 0.0085469 
178 0.00853499 0.331199 0 0 0 0 0.00853499 
178.4 0.00852455 0.331207 0 0 0 0 0.00852455 
178.8 0.00851904 0.331213 0 0 0 0 0.00851904 
179.2 0.00852132 0.331219 0 0 0 0 0.00852132 
179.6 0.00853332 0.331226 0 0 0 0 0.00853332 
180 0.00855644 0.331233 0 0 0 0 0.00855644 
180.4 0.00859129 0.331236 0 0 0 0 0.00859129 
180.8 0.00863799 0.331234 0 0 0 0 0.00863799 
181.2 0.00869598 0.331224 0 0 0 0 0.00869598 
181.6 0.00876411 0.331205 0 0 0 0 0.00876411 
182 0.00884058 0.33118 0 0 0 0 0.00884058 
182.4 0.00892299 0.331151 0 0 0 0 0.00892299 
182.8 0.00900848 0.331125 0 0 0 0 0.00900848 
183.2 0.00909392 0.331107 0 0 0 0 0.00909392 
183.6 0.00917619 0.331101 0 0 0 0 0.00917619 
184 0.00925239 0.33111 0 0 0 0 0.00925239 
184.4 0.00932 0.331135 0 0 0 0 0.00932 
184.8 0.00937678 0.331176 0 0 0 0 0.00937678 
185.2 0.00942124 0.331229 0 0 0 0 0.00942124 
185.6 0.00945266 0.33129 0 0 0 0 0.00945266 
186 0.00947171 0.331353 0 0 0 0 0.00947171 
186.4 0.00948034 0.331414 0 0 0 0 0.00948034 
186.8 0.00948188 0.331469 0 0 0 0 0.00948188 
187.2 0.00948044 0.331517 0 0 0 0 0.00948044 
187.6 0.00948031 0.331557 0 0 0 0 0.00948031 
188 0.00948541 0.33159 0 0 0 0 0.00948541 
188.4 0.00949917 0.331617 0 0 0 0 0.00949917 
188.8 0.00952425 0.331638 0 0 0 0 0.00952425 
189.2 0.00956239 0.331651 0 0 0 0 0.00956239 
